class_x,family_x,genus_x,id,kingdom_x,name,order_x,phylum_x,supercategory,dir18,order_y,dir19,commonname,yose_score,yose_join,Scientific Name,Synonyms,Common Name,Occurrence,Occurrence Tags,Abundance,Nativeness,Nativeness Tags,marine,label
Insecta,Nymphalidae,Hamadryas,1473.0,Animalia,Hamadryas amphinome,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1473,,,Red Cracker,58,,,,,,,,,,,Red Cracker
Insecta,Nymphalidae,Hamadryas,1474.0,Animalia,Hamadryas feronia,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1474,,,,67,,,,,,,,,,,Hamadryas feronia
Insecta,Nymphalidae,Hamadryas,1475.0,Animalia,Hamadryas glauconome,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1475,,,Glaucous Cracker,60,,,,,,,,,,,Glaucous Cracker
Insecta,Nymphalidae,Hamadryas,1476.0,Animalia,Hamadryas guatemalena,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1476,,,Guatemala Cracker,67,,,,,,,,,,,Guatemala Cracker
Insecta,Nymphalidae,Hamanumida,1477.0,Animalia,Hamanumida daedalus,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1477,,,Guineafowl,59,,,,,,,,,,,Guineafowl
Insecta,Nymphalidae,Heliconius,1478.0,Animalia,Heliconius charithonia,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1478,,,Zebra Heliconian,64,,,,,,,,,,,Zebra Heliconian
Insecta,Nymphalidae,Heliconius,1479.0,Animalia,Heliconius hortense,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1479,,,Mexican Longwing,63,,,,,,,,,,,Mexican Longwing
Insecta,Nymphalidae,Hermeuptychia,1480.0,Animalia,Hermeuptychia hermes,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1480,,,Hermes Satyr,56,,,,,,,,,,,Hermes Satyr
Insecta,Nymphalidae,Hermeuptychia,1481.0,Animalia,Hermeuptychia hermybius,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1481,,,,59,,,,,,,,,,,Hermeuptychia hermybius
Insecta,Nymphalidae,Heteronympha,1482.0,Animalia,Heteronympha merope,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1482,,,Common Brown,58,,,,,,,,,,,Common Brown
Insecta,Nymphalidae,Hipparchia,1483.0,Animalia,Hipparchia fidia,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1483,,,Striped Grayling,67,,,,,,,,,,,Striped Grayling
Insecta,Nymphalidae,Hipparchia,1484.0,Animalia,Hipparchia semele,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1484,,,Grayling,62,,,,,,,,,,,Grayling
Insecta,Nymphalidae,Hipparchia,1485.0,Animalia,Hipparchia statilinus,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1485,,,Tree Grayling,67,,,,,,,,,,,Tree Grayling
Insecta,Nymphalidae,Historis,1486.0,Animalia,Historis odius,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1486,,,Orion Cecropian,71,,,,,,,,,,,Orion Cecropian
Insecta,Nymphalidae,Hypanartia,1487.0,Animalia,Hypanartia lethe,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1487,,,Orange Mapwing,62,,,,,,,,,,,Orange Mapwing
Insecta,Nymphalidae,Hypolimnas,1488.0,Animalia,Hypolimnas anomala,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1488,,,Malayan Eggfly,62,,,,,,,,,,,Malayan Eggfly
Insecta,Nymphalidae,Hypolimnas,1489.0,Animalia,Hypolimnas misippus,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1489,,,Danaid Eggfly,64,,,,,,,,,,,Danaid Eggfly
Insecta,Nymphalidae,Ideopsis,1490.0,Animalia,Ideopsis vulgaris,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1490,,,Blue Glassy Tiger,76,,,,,,,,,,,Blue Glassy Tiger
Insecta,Nymphalidae,Issoria,1491.0,Animalia,Issoria lathonia,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1491,,,Queen of Spain Fritillary,69,,,,,,,,,,,Queen of Spain Fritillary
Insecta,Nymphalidae,Junonia,1492.0,Animalia,Junonia atlites,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1492,Lepidoptera,train_val2019/Insects/83,Gray pansy,62,,,,,,,,,,,Gray pansy
Insecta,Nymphalidae,Junonia,1493.0,Animalia,Junonia coenia,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1493,Lepidoptera,train_val2019/Insects/81,Common Buckeye,64,,,,,,,,,,,Common Buckeye
Insecta,Nymphalidae,Junonia,1494.0,Animalia,Junonia hedonia,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1494,Lepidoptera,train_val2019/Insects/89,Brown pansy,72,,,,,,,,,,,Brown pansy
Insecta,Nymphalidae,Junonia,1495.0,Animalia,Junonia hierta,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1495,Lepidoptera,train_val2019/Insects/84,Yellow Pansy,64,,,,,,,,,,,Yellow Pansy
Insecta,Nymphalidae,Junonia,1496.0,Animalia,Junonia iphita,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1496,Lepidoptera,train_val2019/Insects/88,Chocolate Pansy,64,,,,,,,,,,,Chocolate Pansy
Insecta,Nymphalidae,Junonia,1497.0,Animalia,Junonia lemonias,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1497,Lepidoptera,train_val2019/Insects/90,Lemon pansy,69,,,,,,,,,,,Lemon pansy
Insecta,Nymphalidae,Junonia,1498.0,Animalia,Junonia oenone,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1498,Lepidoptera,train_val2019/Insects/82,Blue Pansy,57,,,,,,,,,,,Blue Pansy
Insecta,Nymphalidae,Junonia,1499.0,Animalia,Junonia orithya,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1499,Lepidoptera,train_val2019/Insects/80,Blue Pansy,60,,,,,,,,,,,Blue Pansy
Insecta,Nymphalidae,Junonia,1500.0,Animalia,Junonia terea,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1500,,,Soldier Commodore,69,,,,,,,,,,,Soldier Commodore
Insecta,Nymphalidae,Junonia,1501.0,Animalia,Junonia villida,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1501,,,Meadow Argus,60,,,,,,,,,,,Meadow Argus
Insecta,Nymphalidae,Kaniska,1502.0,Animalia,Kaniska canace,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1502,,,Blue Admiral,69,,,,,,,,,,,Blue Admiral
Insecta,Nymphalidae,Lasiommata,1503.0,Animalia,Lasiommata maera,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1503,,,Large Wall Brown,62,,,,,,,,,,,Large Wall Brown
Insecta,Nymphalidae,Lasiommata,1504.0,Animalia,Lasiommata megera,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1504,,,Wall Brown,58,,,,,,,,,,,Wall Brown
Insecta,Nymphalidae,Lethe,1505.0,Animalia,Lethe anthedon,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1505,,,,64,,,,,,,,,,,Lethe anthedon
Insecta,Nymphalidae,Lethe,1506.0,Animalia,Lethe eurydice,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1506,,,,57,,,,,,,,,,,Lethe eurydice
Insecta,Nymphalidae,Lethe,1507.0,Animalia,Lethe portlandia,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1507,,,,65,,,,,,,,,,,Lethe portlandia
Insecta,Nymphalidae,Lexias,1508.0,Animalia,Lexias pardalis,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1508,,,Common Archduke,67,,,,,,,,,,,Common Archduke
Insecta,Nymphalidae,Libytheana,1509.0,Animalia,Libytheana carinenta,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1509,,,American Snout,67,,,,,,,,,,,American Snout
Insecta,Nymphalidae,Limenitis,1510.0,Animalia,Limenitis archippus,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1510,,,Viceroy,60,,,,,,,,,,,Viceroy
Insecta,Nymphalidae,Limenitis,1511.0,Animalia,Limenitis arthemis,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1511,,,White Admiral,67,,,,,,,,,,,White Admiral
Insecta,Nymphalidae,Limenitis,1512.0,Animalia,Limenitis camilla,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1512,,,White Admiral,65,,,,,,,,,,,White Admiral
Insecta,Nymphalidae,Limenitis,1513.0,Animalia,Limenitis lorquini,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1513,,,Lorquin's Admiral,65,,,,,,,,,,,Lorquin's Admiral
Insecta,Nymphalidae,Manataria,1514.0,Animalia,Manataria hercyna,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1514,,,White spotted Satyr,64,,,,,,,,,,,White spotted Satyr
Insecta,Nymphalidae,Maniola,1515.0,Animalia,Maniola jurtina,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1515,,,Meadow Brown,67,,,,,,,,,,,Meadow Brown
Insecta,Nymphalidae,Marpesia,1516.0,Animalia,Marpesia petreus,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1516,,,Ruddy Daggerwing,64,,,,,,,,,,,Ruddy Daggerwing
Insecta,Nymphalidae,Megisto,1517.0,Animalia,Megisto cymela,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1517,,,Little Wood Satyr,64,,,,,,,,,,,Little Wood Satyr
Insecta,Nymphalidae,Melanargia,1518.0,Animalia,Melanargia galathea,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1518,,,Marbled White,71,,,,,,,,,,,Marbled White
Insecta,Nymphalidae,Melitaea,1519.0,Animalia,Melitaea athalia,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1519,,,Heath Fritillary,64,,,,,,,,,,,Heath Fritillary
Insecta,Nymphalidae,Melitaea,1520.0,Animalia,Melitaea cinxia,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1520,,,Glanville Fritillary,67,,,,,,,,,,,Glanville Fritillary
Insecta,Nymphalidae,Melitaea,1521.0,Animalia,Melitaea phoebe,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1521,,,Knapweed Fritillary,60,,,,,,,,,,,Knapweed Fritillary
Insecta,Nymphalidae,Mestra,1522.0,Animalia,Mestra amymone,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1522,,,Northern Mestra,64,,,,,,,,,,,Northern Mestra
Insecta,Nymphalidae,Minois,1523.0,Animalia,Minois dryas,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1523,,,Dryad,58,,,,,,,,,,,Dryad
Insecta,Nymphalidae,Moduza,1524.0,Animalia,Moduza procris,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1524,,,Commander,64,,,,,,,,,,,Commander
Insecta,Nymphalidae,Morpho,1525.0,Animalia,Morpho helenor,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1525,,,Helenor Morpho,67,,,,,,,,,,,Helenor Morpho
Insecta,Nymphalidae,Morpho,1526.0,Animalia,Morpho polyphemus,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1526,,,White Morpho,65,,,,,,,,,,,White Morpho
Insecta,Nymphalidae,Mycalesis,1527.0,Animalia,Mycalesis mineus,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1527,,,Dark branded Bushbrown,67,,,,,,,,,,,Dark branded Bushbrown
Insecta,Nymphalidae,Mycalesis,1528.0,Animalia,Mycalesis perseoides,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1528,,,,60,,,,,,,,,,,Mycalesis perseoides
Insecta,Nymphalidae,Myscelia,1529.0,Animalia,Myscelia cyananthe,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1529,,,Blackened Bluewing,65,,,,,,,,,,,Blackened Bluewing
Insecta,Nymphalidae,Myscelia,1530.0,Animalia,Myscelia ethusa,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1530,,,Mexican Bluewing,67,,,,,,,,,,,Mexican Bluewing
Insecta,Nymphalidae,Neptis,1531.0,Animalia,Neptis hylas,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1531,,,Common Sailer,67,,,,,,,,,,,Common Sailer
Insecta,Nymphalidae,Nymphalis,1532.0,Animalia,Nymphalis antiopa,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1532,,,Camberwell Beauty,65,,,,,,,,,,,Camberwell Beauty
Insecta,Nymphalidae,Nymphalis,1533.0,Animalia,Nymphalis californica,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1533,,,California Tortoiseshell,83,,,,,,,,,,,California Tortoiseshell
Insecta,Nymphalidae,Nymphalis,1534.0,Animalia,Nymphalis l-album,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1534,,,,65,,,,,,,,,,,Nymphalis l-album
Insecta,Nymphalidae,Nymphalis,1535.0,Animalia,Nymphalis polychloros,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1535,,,Large Tortoiseshell,67,,,,,,,,,,,Large Tortoiseshell
Insecta,Nymphalidae,Orsotriaena,1536.0,Animalia,Orsotriaena medus,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1536,,,Medus Brown,60,,,,,,,,,,,Medus Brown
Insecta,Nymphalidae,Pararge,1537.0,Animalia,Pararge aegeria,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1537,,,Speckled Wood,62,,,,,,,,,,,Speckled Wood
Insecta,Nymphalidae,Pareuptychia,1538.0,Animalia,Pareuptychia ocirrhoe,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1538,,,,60,,,,,,,,,,,Pareuptychia ocirrhoe
Insecta,Nymphalidae,Phaedyma,1539.0,Animalia,Phaedyma columella,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1539,,,Short-banded Sailor,57,,,,,,,,,,,Short-banded Sailor
Insecta,Nymphalidae,Phalanta,1540.0,Animalia,Phalanta phalantha,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1540,,,Common Leopard,67,,,,,,,,,,,Common Leopard
Insecta,Nymphalidae,Phyciodes,1541.0,Animalia,Phyciodes cocyta,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1541,,,Northern Crescent,62,,,,,,,,,,,Northern Crescent
Insecta,Nymphalidae,Phyciodes,1542.0,Animalia,Phyciodes mylitta,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1542,,,Mylitta Crescent,59,,,,,,,,,,,Mylitta Crescent
Insecta,Nymphalidae,Phyciodes,1543.0,Animalia,Phyciodes phaon,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1543,,,Phaon Crescent,60,,,,,,,,,,,Phaon Crescent
Insecta,Nymphalidae,Phyciodes,1544.0,Animalia,Phyciodes pulchella,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1544,,,Field Crescent,63,,,,,,,,,,,Field Crescent
Insecta,Nymphalidae,Phyciodes,1545.0,Animalia,Phyciodes tharos,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1545,,,Pearl Crescent,62,,,,,,,,,,,Pearl Crescent
Insecta,Nymphalidae,Polygonia,1546.0,Animalia,Polygonia c-album,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1546,,,Comma Butterfly,65,,,,,,,,,,,Comma Butterfly
Insecta,Nymphalidae,Polygonia,1547.0,Animalia,Polygonia c-aureum,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1547,,,Asian Comma,61,,,,,,,,,,,Asian Comma
Insecta,Nymphalidae,Polygonia,1548.0,Animalia,Polygonia comma,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1548,,,Eastern Comma,67,,,,,,,,,,,Eastern Comma
Insecta,Nymphalidae,Polygonia,1549.0,Animalia,Polygonia interrogationis,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1549,,,Question Mark,68,,,,,,,,,,,Question Mark
Insecta,Nymphalidae,Polygonia,1550.0,Animalia,Polygonia satyrus,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1550,,,Satyr Comma,65,,,,,,,,,,,Satyr Comma
Insecta,Nymphalidae,Pyronia,1551.0,Animalia,Pyronia bathseba,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1551,,,Spanish Gatekeeper,58,,,,,,,,,,,Spanish Gatekeeper
Insecta,Nymphalidae,Pyronia,1552.0,Animalia,Pyronia cecilia,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1552,,,Southern Gatekeeper,67,,,,,,,,,,,Southern Gatekeeper
Insecta,Nymphalidae,Pyrrhogyra,1553.0,Animalia,Pyrrhogyra neaerea,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1553,,,,61,,,,,,,,,,,Pyrrhogyra neaerea
Insecta,Nymphalidae,Satyrus,1554.0,Animalia,Satyrus ferula,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1554,,,Great Sooty Satyr,64,,,,,,,,,,,Great Sooty Satyr
Insecta,Nymphalidae,Siderone,1555.0,Animalia,Siderone galanthis,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1555,,,,71,,,,,,,,,,,Siderone galanthis
Insecta,Nymphalidae,Siproeta,1556.0,Animalia,Siproeta epaphus,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1556,,,Rusty tipped Page,58,,,,,,,,,,,Rusty tipped Page
Insecta,Nymphalidae,Siproeta,1557.0,Animalia,Siproeta stelenes,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1557,,,Malachite,62,,,,,,,,,,,Malachite
Insecta,Nymphalidae,Smyrna,1558.0,Animalia,Smyrna blomfildia,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1558,,,Blomfild's Beauty,65,,,,,,,,,,,Blomfild's Beauty
Insecta,Nymphalidae,Speyeria,1559.0,Animalia,Speyeria atlantis,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1559,,,Atlantis Fritillary,65,,,,,,,,,,,Atlantis Fritillary
Insecta,Nymphalidae,Speyeria,1560.0,Animalia,Speyeria callippe,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1560,,,Callippe Fritillary,65,,,,,,,,,,,Callippe Fritillary
Insecta,Nymphalidae,Speyeria,1561.0,Animalia,Speyeria coronis,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1561,,,Coronis Fritillary,62,,,,,,,,,,,Coronis Fritillary
Insecta,Nymphalidae,Speyeria,1562.0,Animalia,Speyeria cybele,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1562,,,Great Spangled Fritillary,67,,,,,,,,,,,Great Spangled Fritillary
Insecta,Nymphalidae,Tanaecia,1563.0,Animalia,Tanaecia pelea,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1563,,,Malay Viscount,64,,,,,,,,,,,Malay Viscount
Insecta,Nymphalidae,Tirumala,1564.0,Animalia,Tirumala limniace,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1564,,,Blue Tiger,67,,,,,,,,,,,Blue Tiger
Insecta,Nymphalidae,Vanessa,1565.0,Animalia,Vanessa annabella,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1565,,,West Coast Lady,67,,,,,,,,,,,West Coast Lady
Insecta,Nymphalidae,Vanessa,1566.0,Animalia,Vanessa atalanta,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1566,,,Red Admiral,70,,,,,,,,,,,Red Admiral
Insecta,Nymphalidae,Vanessa,1567.0,Animalia,Vanessa cardui,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1567,,,Painted Lady,64,,,,,,,,,,,Painted Lady
Insecta,Nymphalidae,Vanessa,1568.0,Animalia,Vanessa gonerilla,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1568,,,New Zealand Red Admiral,65,,,,,,,,,,,New Zealand Red Admiral
Insecta,Nymphalidae,Vanessa,1569.0,Animalia,Vanessa itea,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1569,,,Yellow Admiral,67,,,,,,,,,,,Yellow Admiral
Insecta,Nymphalidae,Vanessa,1570.0,Animalia,Vanessa virginiensis,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1570,,,American Painted Lady,62,,,,,,,,,,,American Painted Lady
Insecta,Nymphalidae,Vindula,1571.0,Animalia,Vindula dejone,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1571,,,,57,,,,,,,,,,,Vindula dejone
Insecta,Nymphalidae,Ypthima,1572.0,Animalia,Ypthima baldus,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1572,,,Common Fivering,64,,,,,,,,,,,Common Fivering
Insecta,Nymphalidae,Ypthima,1573.0,Animalia,Ypthima horsfieldii,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1573,,,,58,,,,,,,,,,,Ypthima horsfieldii
Insecta,Nymphalidae,Ypthima,1574.0,Animalia,Ypthima huebneri,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1574,,,Common Fourring,62,,,,,,,,,,,Common Fourring
Insecta,Oecophoridae,Agriophara,1575.0,Animalia,Agriophara confertella,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1575,,,,64,,,,,,,,,,,Agriophara confertella
Insecta,Oecophoridae,Endrosis,1576.0,Animalia,Endrosis sarcitrella,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1576,,,White-shouldered house moth,67,,,,,,,,,,,White-shouldered house moth
Insecta,Oecophoridae,Hofmannophila,1577.0,Animalia,Hofmannophila pseudospretella,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1577,,,Brown House Moth,67,,,,,,,,,,,Brown House Moth
Insecta,Oecophoridae,Olbonoma,1578.0,Animalia,Olbonoma triptycha,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1578,,,,57,,,,,,,,,,,Olbonoma triptycha
Insecta,Oecophoridae,Promalactis,1579.0,Animalia,Promalactis suzukiella,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1579,,,,59,,,,,,,,,,,Promalactis suzukiella
Insecta,Papilionidae,Battus,1580.0,Animalia,Battus philenor,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1580,,,Pipevine Swallowtail,62,,,,,,,,,,,Pipevine Swallowtail
Insecta,Papilionidae,Eurytides,1581.0,Animalia,Eurytides marcellus,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1581,,,Zebra Swallowtail,67,,,,,,,,,,,Zebra Swallowtail
Insecta,Papilionidae,Eurytides,1582.0,Animalia,Eurytides philolaus,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1582,,,Dark Kite-Swallowtail,65,,,,,,,,,,,Dark Kite-Swallowtail
Insecta,Papilionidae,Graphium,1583.0,Animalia,Graphium agamemnon,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1583,,,Tailed Jay,64,,,,,,,,,,,Tailed Jay
Insecta,Papilionidae,Graphium,1584.0,Animalia,Graphium sarpedon,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1584,,,Blue Triangle Butterfly,65,,,,,,,,,,,Blue Triangle Butterfly
Insecta,Papilionidae,Iphiclides,1585.0,Animalia,Iphiclides feisthamelii,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1585,,,Iberian scarce swallowtail,60,,,,,,,,,,,Iberian scarce swallowtail
Insecta,Papilionidae,Pachliopta,1586.0,Animalia,Pachliopta aristolochiae,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1586,,,Common Rose,65,,,,,,,,,,,Common Rose
Insecta,Papilionidae,Papilio,1587.0,Animalia,Papilio aegeus,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1587,,,Orchard Swallowtail,64,,,,,,,,,,,Orchard Swallowtail
Insecta,Papilionidae,Papilio,1588.0,Animalia,Papilio anchisiades,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1588,Lepidoptera,train_val2019/Insects/105,Ruby spotted Swallowtail,58,,,,,,,,,,,Ruby spotted Swallowtail
Insecta,Papilionidae,Papilio,1589.0,Animalia,Papilio canadensis,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1589,Lepidoptera,train_val2019/Insects/98,Canadian Tiger Swallowtail,78,,,,,,,,,,,Canadian Tiger Swallowtail
Insecta,Papilionidae,Papilio,1590.0,Animalia,Papilio clytia,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1590,,,Common Mime,64,,,,,,,,,,,Common Mime
Insecta,Papilionidae,Papilio,1591.0,Animalia,Papilio cresphontes,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1591,Lepidoptera,train_val2019/Insects/104,,58,,,,,,,,,,,Papilio cresphontes
Insecta,Papilionidae,Papilio,1592.0,Animalia,Papilio demoleus,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1592,Lepidoptera,train_val2019/Insects/99,Common Lime,62,,,,,,,,,,,Common Lime
Insecta,Papilionidae,Papilio,1593.0,Animalia,Papilio eurymedon,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1593,Lepidoptera,train_val2019/Insects/96,Pale Swallowtail,56,,,,,,,,,,,Pale Swallowtail
Insecta,Papilionidae,Papilio,1594.0,Animalia,Papilio garamas,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1594,Lepidoptera,train_val2019/Insects/94,Magnificent Swallowtail,60,,,,,,,,,,,Magnificent Swallowtail
Insecta,Papilionidae,Papilio,1595.0,Animalia,Papilio glaucus,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1595,Lepidoptera,train_val2019/Insects/92,Eastern Tiger Swallowtail,67,,,,,,,,,,,Eastern Tiger Swallowtail
Insecta,Papilionidae,Papilio,1596.0,Animalia,Papilio machaon,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1596,Lepidoptera,train_val2019/Insects/100,Swallowtail,67,,,,,,,,,,,Swallowtail
Insecta,Papilionidae,Papilio,1597.0,Animalia,Papilio memnon,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1597,Lepidoptera,train_val2019/Insects/112,Great Mormon,57,,,,,,,,,,,Great Mormon
Insecta,Papilionidae,Papilio,1598.0,Animalia,Papilio multicaudata,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1598,Lepidoptera,train_val2019/Insects/93,Two-tailed Tiger Swallowtail (Xochiquetzal),70,,,,,,,,,,,Two-tailed Tiger Swallowtail (Xochiquetzal)
Insecta,Papilionidae,Papilio,1599.0,Animalia,Papilio palamedes,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1599,Lepidoptera,train_val2019/Insects/97,Palamedes Swallowtail,62,,,,,,,,,,,Palamedes Swallowtail
Insecta,Papilionidae,Papilio,1600.0,Animalia,Papilio paris,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1600,Lepidoptera,train_val2019/Insects/113,Paris Peacock,70,,,,,,,,,,,Paris Peacock
Insecta,Papilionidae,Papilio,1601.0,Animalia,Papilio polyxenes,Lepidoptera,Arthropoda,Insecta,train_val2018/Insecta/1601,Lepidoptera,train_val2019/Insects/101,Black Swallowtail,62,,,,,,,,,,,Black Swallowtail
